Date,Currency Pair,Type,Data,
11/30/07,USD/CHF,Nominal, 1.1257 ,
12/31/07,USD/CHF,Nominal, 1.1398 ,
1/31/08,USD/CHF,Nominal, 1.1038 ,
2/29/08,USD/CHF,Nominal, 1.0934 ,
3/31/08,USD/CHF,Nominal, 1.0160 ,
4/30/08,USD/CHF,Nominal, 1.0120 ,
5/31/08,USD/CHF,Nominal, 1.0452 ,
6/30/08,USD/CHF,Nominal, 1.0387 ,
7/31/08,USD/CHF,Nominal, 1.0278 ,
8/31/08,USD/CHF,Nominal, 1.0805 ,
9/30/08,USD/CHF,Nominal, 1.1084 ,
10/31/08,USD/CHF,Nominal, 1.1407 ,
11/30/08,USD/CHF,Nominal, 1.1885 ,
12/31/08,USD/CHF,Nominal, 1.1411 ,
1/31/09,USD/CHF,Nominal, 1.1182 ,
2/28/09,USD/CHF,Nominal, 1.1640 ,
3/31/09,USD/CHF,Nominal, 1.1554 ,
4/30/09,USD/CHF,Nominal, 1.1491 ,
5/31/09,USD/CHF,Nominal, 1.1075 ,
6/30/09,USD/CHF,Nominal, 1.0797 ,
7/31/09,USD/CHF,Nominal, 1.0797 ,
8/31/09,USD/CHF,Nominal, 1.0686 ,
9/30/09,USD/CHF,Nominal, 1.0403 ,
10/31/09,USD/CHF,Nominal, 1.0226 ,
11/30/09,USD/CHF,Nominal, 1.0139 ,
12/31/09,USD/CHF,Nominal, 1.0301 ,
1/31/10,USD/CHF,Nominal, 1.0344 ,
2/28/10,USD/CHF,Nominal, 1.0728 ,
3/31/10,USD/CHF,Nominal, 1.0669 ,
4/30/10,USD/CHF,Nominal, 1.0668 ,
5/31/10,USD/CHF,Nominal, 1.1269 ,
6/30/10,USD/CHF,Nominal, 1.1291 ,
7/31/10,USD/CHF,Nominal, 1.0549 ,
8/31/10,USD/CHF,Nominal, 1.0402 ,
9/30/10,USD/CHF,Nominal, 1.0043 ,
10/31/10,USD/CHF,Nominal, 0.9698 ,
11/30/10,USD/CHF,Nominal, 0.9842 ,
12/31/10,USD/CHF,Nominal, 0.9705 ,
1/31/11,USD/CHF,Nominal, 0.9558 ,
2/28/11,USD/CHF,Nominal, 0.9507 ,
3/31/11,USD/CHF,Nominal, 0.9172 ,
4/30/11,USD/CHF,Nominal, 0.8991 ,
5/31/11,USD/CHF,Nominal, 0.8737 ,
6/30/11,USD/CHF,Nominal, 0.8412 ,
7/31/11,USD/CHF,Nominal, 0.8237 ,
8/31/11,USD/CHF,Nominal, 0.7814 ,
9/30/11,USD/CHF,Nominal, 0.8670 ,
10/31/11,USD/CHF,Nominal, 0.8967 ,
11/30/11,USD/CHF,Nominal, 0.9063 ,
12/31/11,USD/CHF,Nominal, 0.9318 ,
1/31/12,USD/CHF,Nominal, 0.9383 ,
2/29/12,USD/CHF,Nominal, 0.9129 ,
3/31/12,USD/CHF,Nominal, 0.9128 ,
4/30/12,USD/CHF,Nominal, 0.9125 ,
5/31/12,USD/CHF,Nominal, 0.9369 ,
6/30/12,USD/CHF,Nominal, 0.9579 ,
7/31/12,USD/CHF,Nominal, 0.9761 ,
8/31/12,USD/CHF,Nominal, 0.9695 ,
9/30/12,USD/CHF,Nominal, 0.9402 ,
10/31/12,USD/CHF,Nominal, 0.9325 ,
11/30/12,USD/CHF,Nominal, 0.9395 ,
12/31/12,USD/CHF,Nominal, 0.9217 ,
1/31/13,USD/CHF,Nominal, 0.9240 ,
2/28/13,USD/CHF,Nominal, 0.9198 ,
3/31/13,USD/CHF,Nominal, 0.9458 ,
4/30/13,USD/CHF,Nominal, 0.9369 ,
5/31/13,USD/CHF,Nominal, 0.9552 ,
6/30/13,USD/CHF,Nominal, 0.9351 ,
7/31/13,USD/CHF,Nominal, 0.9456 ,
8/31/13,USD/CHF,Nominal, 0.9254 ,
9/30/13,USD/CHF,Nominal, 0.9238 ,
10/31/13,USD/CHF,Nominal, 0.9031 ,
11/30/13,USD/CHF,Nominal, 0.9130 ,
12/31/13,USD/CHF,Nominal, 0.8940 ,
1/31/14,USD/CHF,Nominal, 0.9030 ,
2/28/14,USD/CHF,Nominal, 0.8953 ,
3/31/14,USD/CHF,Nominal, 0.8802 ,
4/30/14,USD/CHF,Nominal, 0.8832 ,
5/31/14,USD/CHF,Nominal, 0.8884 ,
6/30/14,USD/CHF,Nominal, 0.8958 ,
7/31/14,USD/CHF,Nominal, 0.8970 ,
8/31/14,USD/CHF,Nominal, 0.9092 ,
9/30/14,USD/CHF,Nominal, 0.9358 ,
10/31/14,USD/CHF,Nominal, 0.9535 ,
11/30/14,USD/CHF,Nominal, 0.9642 ,
12/31/14,USD/CHF,Nominal, 0.9759 ,
1/31/15,USD/CHF,Nominal, 0.9372 ,
2/28/15,USD/CHF,Nominal, 0.9339 ,
3/31/15,USD/CHF,Nominal, 0.9790 ,
4/30/15,USD/CHF,Nominal, 0.9605 ,
5/31/15,USD/CHF,Nominal, 0.9318 ,
6/30/15,USD/CHF,Nominal, 0.9314 ,
7/31/15,USD/CHF,Nominal, 0.9527 ,
8/31/15,USD/CHF,Nominal, 0.9678 ,
9/30/15,USD/CHF,Nominal, 0.9722 ,
10/31/15,USD/CHF,Nominal, 0.9684 ,
11/30/15,USD/CHF,Nominal, 1.0094 ,
12/31/15,USD/CHF,Nominal, 0.9941 ,
1/31/16,USD/CHF,Nominal, 1.0070 ,
2/29/16,USD/CHF,Nominal, 0.9919 ,
3/31/16,USD/CHF,Nominal, 0.9824 ,
4/30/16,USD/CHF,Nominal, 0.9638 ,
5/31/16,USD/CHF,Nominal, 0.9779 ,
6/30/16,USD/CHF,Nominal, 0.9694 ,
7/31/16,USD/CHF,Nominal, 0.9815 ,
8/31/16,USD/CHF,Nominal, 0.9716 ,
9/30/16,USD/CHF,Nominal, 0.9751 ,
10/31/16,USD/CHF,Nominal, 0.9860 ,
11/30/16,USD/CHF,Nominal, 0.9965 ,
12/31/16,USD/CHF,Nominal, 1.0200 ,
1/31/17,USD/CHF,Nominal, 1.0083 ,
2/28/17,USD/CHF,Nominal, 1.0012 ,
3/31/17,USD/CHF,Nominal, 1.0018 ,
4/30/17,USD/CHF,Nominal, 1.0012 ,
5/31/17,USD/CHF,Nominal, 0.9860 ,
6/30/17,USD/CHF,Nominal, 0.9682 ,
7/31/17,USD/CHF,Nominal, 0.9604 ,
8/31/17,USD/CHF,Nominal, 0.9651 ,
9/30/17,USD/CHF,Nominal, 0.9621 ,
10/31/17,USD/CHF,Nominal, 0.9823 ,
11/30/17,USD/CHF,Nominal, 0.9913 ,
12/31/17,USD/CHF,Nominal, 0.9862 ,
1/31/18,USD/CHF,Nominal, 0.9609 ,
2/28/18,USD/CHF,Nominal, 0.9348 ,
3/31/18,USD/CHF,Nominal, 0.9478 ,
4/30/18,USD/CHF,Nominal, 0.9686 ,
5/31/18,USD/CHF,Nominal, 0.9968 ,
6/30/18,USD/CHF,Nominal, 0.9900 ,
1/31/90,USD/NOK,Nominal, 6.5462 ,
2/28/90,USD/NOK,Nominal, 6.4760 ,
3/31/90,USD/NOK,Nominal, 6.5972 ,
4/30/90,USD/NOK,Nominal, 6.5457 ,
5/31/90,USD/NOK,Nominal, 6.4477 ,
6/30/90,USD/NOK,Nominal, 6.4700 ,
7/31/90,USD/NOK,Nominal, 6.2925 ,
8/31/90,USD/NOK,Nominal, 6.0810 ,
9/30/90,USD/NOK,Nominal, 6.0735 ,
10/31/90,USD/NOK,Nominal, 5.9150 ,
11/30/90,USD/NOK,Nominal, 5.7996 ,
12/31/90,USD/NOK,Nominal, 5.8717 ,
1/31/91,USD/NOK,Nominal, 5.8993 ,
2/28/91,USD/NOK,Nominal, 5.7919 ,
3/31/91,USD/NOK,Nominal, 6.2899 ,
4/30/91,USD/NOK,Nominal, 6.6198 ,
5/31/91,USD/NOK,Nominal, 6.6953 ,
6/30/91,USD/NOK,Nominal, 6.9542 ,
7/31/91,USD/NOK,Nominal, 6.9627 ,
8/31/91,USD/NOK,Nominal, 6.8118 ,
9/30/91,USD/NOK,Nominal, 6.6266 ,
10/31/91,USD/NOK,Nominal, 6.6136 ,
11/30/91,USD/NOK,Nominal, 6.3643 ,
12/31/91,USD/NOK,Nominal, 6.1558 ,
1/31/92,USD/NOK,Nominal, 6.2044 ,
2/29/92,USD/NOK,Nominal, 6.3472 ,
3/31/92,USD/NOK,Nominal, 6.5188 ,
4/30/92,USD/NOK,Nominal, 6.4606 ,
5/31/92,USD/NOK,Nominal, 6.3311 ,
6/30/92,USD/NOK,Nominal, 6.1493 ,
7/31/92,USD/NOK,Nominal, 5.8581 ,
8/31/92,USD/NOK,Nominal, 5.7120 ,
9/30/92,USD/NOK,Nominal, 5.8116 ,
10/31/92,USD/NOK,Nominal, 6.0562 ,
11/30/92,USD/NOK,Nominal, 6.4714 ,
12/31/92,USD/NOK,Nominal, 6.6804 ,
1/31/93,USD/NOK,Nominal, 6.8721 ,
2/28/93,USD/NOK,Nominal, 6.9779 ,
3/31/93,USD/NOK,Nominal, 6.9989 ,
4/30/93,USD/NOK,Nominal, 6.7738 ,
5/31/93,USD/NOK,Nominal, 6.8027 ,
6/30/93,USD/NOK,Nominal, 6.9986 ,
7/31/93,USD/NOK,Nominal, 7.3179 ,
8/31/93,USD/NOK,Nominal, 7.3579 ,
9/30/93,USD/NOK,Nominal, 7.0829 ,
10/31/93,USD/NOK,Nominal, 7.1755 ,
11/30/93,USD/NOK,Nominal, 7.3882 ,
12/31/93,USD/NOK,Nominal, 7.4211 ,
1/31/94,USD/NOK,Nominal, 7.5064 ,
2/28/94,USD/NOK,Nominal, 7.4885 ,
3/31/94,USD/NOK,Nominal, 7.3419 ,
4/30/94,USD/NOK,Nominal, 7.3680 ,
5/31/94,USD/NOK,Nominal, 7.1789 ,
6/30/94,USD/NOK,Nominal, 7.0686 ,
7/31/94,USD/NOK,Nominal, 6.8560 ,
8/31/94,USD/NOK,Nominal, 6.8644 ,
9/30/94,USD/NOK,Nominal, 6.7961 ,
10/31/94,USD/NOK,Nominal, 6.6166 ,
11/30/94,USD/NOK,Nominal, 6.7297 ,
12/31/94,USD/NOK,Nominal, 6.8561 ,
1/31/95,USD/NOK,Nominal, 6.6968 ,
2/28/95,USD/NOK,Nominal, 6.5974 ,
3/31/95,USD/NOK,Nominal, 6.2730 ,
4/30/95,USD/NOK,Nominal, 6.2050 ,
5/31/95,USD/NOK,Nominal, 6.2980 ,
6/30/95,USD/NOK,Nominal, 6.2387 ,
7/31/95,USD/NOK,Nominal, 6.1710 ,
8/31/95,USD/NOK,Nominal, 6.3438 ,
9/30/95,USD/NOK,Nominal, 6.3943 ,
10/31/95,USD/NOK,Nominal, 6.2397 ,
11/30/95,USD/NOK,Nominal, 6.2536 ,
12/31/95,USD/NOK,Nominal, 6.3579 ,
1/31/96,USD/NOK,Nominal, 6.4275 ,
2/29/96,USD/NOK,Nominal, 6.4103 ,
3/31/96,USD/NOK,Nominal, 6.4277 ,
4/30/96,USD/NOK,Nominal, 6.4901 ,
5/31/96,USD/NOK,Nominal, 6.5748 ,
6/30/96,USD/NOK,Nominal, 6.5376 ,
7/31/96,USD/NOK,Nominal, 6.4465 ,
8/31/96,USD/NOK,Nominal, 6.4153 ,
9/30/96,USD/NOK,Nominal, 6.4613 ,
10/31/96,USD/NOK,Nominal, 6.4810 ,
11/30/96,USD/NOK,Nominal, 6.3554 ,
12/31/96,USD/NOK,Nominal, 6.4716 ,
1/31/97,USD/NOK,Nominal, 6.4589 ,
2/28/97,USD/NOK,Nominal, 6.6323 ,
3/31/97,USD/NOK,Nominal, 6.7915 ,
4/30/97,USD/NOK,Nominal, 6.9932 ,
5/31/97,USD/NOK,Nominal, 7.0797 ,
6/30/97,USD/NOK,Nominal, 7.2240 ,
7/31/97,USD/NOK,Nominal, 7.4545 ,
8/31/97,USD/NOK,Nominal, 7.6224 ,
9/30/97,USD/NOK,Nominal, 7.3008 ,
10/31/97,USD/NOK,Nominal, 7.0807 ,
11/30/97,USD/NOK,Nominal, 7.0588 ,
12/31/97,USD/NOK,Nominal, 7.2630 ,
1/31/98,USD/NOK,Nominal, 7.5007 ,
2/28/98,USD/NOK,Nominal, 7.5530 ,
3/31/98,USD/NOK,Nominal, 7.5833 ,
4/30/98,USD/NOK,Nominal, 7.5315 ,
5/31/98,USD/NOK,Nominal, 7.4539 ,
6/30/98,USD/NOK,Nominal, 7.5785 ,
7/31/98,USD/NOK,Nominal, 7.6246 ,
8/31/98,USD/NOK,Nominal, 7.7248 ,
9/30/98,USD/NOK,Nominal, 7.5564 ,
10/31/98,USD/NOK,Nominal, 7.4294 ,
11/30/98,USD/NOK,Nominal, 7.4562 ,
12/31/98,USD/NOK,Nominal, 7.6050 ,
1/31/99,USD/NOK,Nominal, 7.4532 ,
2/28/99,USD/NOK,Nominal, 7.7240 ,
3/31/99,USD/NOK,Nominal, 7.8151 ,
4/30/99,USD/NOK,Nominal, 7.7764 ,
5/31/99,USD/NOK,Nominal, 7.7473 ,
6/30/99,USD/NOK,Nominal, 7.8749 ,
7/31/99,USD/NOK,Nominal, 7.9024 ,
8/31/99,USD/NOK,Nominal, 7.8058 ,
9/30/99,USD/NOK,Nominal, 7.8361 ,
10/31/99,USD/NOK,Nominal, 7.7402 ,
11/30/99,USD/NOK,Nominal, 7.9367 ,
12/31/99,USD/NOK,Nominal, 8.0112 ,
1/31/00,USD/NOK,Nominal, 8.0273 ,
2/29/00,USD/NOK,Nominal, 8.2327 ,
3/31/00,USD/NOK,Nominal, 8.4056 ,
4/30/00,USD/NOK,Nominal, 8.6157 ,
5/31/00,USD/NOK,Nominal, 9.0302 ,
6/30/00,USD/NOK,Nominal, 8.6668 ,
7/31/00,USD/NOK,Nominal, 8.6946 ,
8/31/00,USD/NOK,Nominal, 8.9388 ,
9/30/00,USD/NOK,Nominal, 9.2118 ,
10/31/00,USD/NOK,Nominal, 9.3561 ,
11/30/00,USD/NOK,Nominal, 9.3388 ,
12/31/00,USD/NOK,Nominal, 9.0455 ,
1/31/01,USD/NOK,Nominal, 8.7768 ,
2/28/01,USD/NOK,Nominal, 8.9100 ,
3/31/01,USD/NOK,Nominal, 8.9689 ,
4/30/01,USD/NOK,Nominal, 9.0861 ,
5/31/01,USD/NOK,Nominal, 9.1268 ,
6/30/01,USD/NOK,Nominal, 9.2920 ,
7/31/01,USD/NOK,Nominal, 9.2719 ,
8/31/01,USD/NOK,Nominal, 8.9460 ,
9/30/01,USD/NOK,Nominal, 8.7618 ,
10/31/01,USD/NOK,Nominal, 8.8272 ,
11/30/01,USD/NOK,Nominal, 8.9339 ,
12/31/01,USD/NOK,Nominal, 8.9607 ,
1/31/02,USD/NOK,Nominal, 8.9608 ,
2/28/02,USD/NOK,Nominal, 8.9539 ,
3/31/02,USD/NOK,Nominal, 8.8084 ,
4/30/02,USD/NOK,Nominal, 8.6265 ,
5/31/02,USD/NOK,Nominal, 8.2146 ,
6/30/02,USD/NOK,Nominal, 7.7569 ,
7/31/02,USD/NOK,Nominal, 7.4588 ,
8/31/02,USD/NOK,Nominal, 7.6073 ,
9/30/02,USD/NOK,Nominal, 7.5113 ,
10/31/02,USD/NOK,Nominal, 7.4774 ,
11/30/02,USD/NOK,Nominal, 7.3025 ,
12/31/02,USD/NOK,Nominal, 7.1784 ,
1/31/03,USD/NOK,Nominal, 6.9117 ,
2/28/03,USD/NOK,Nominal, 6.9799 ,
3/31/03,USD/NOK,Nominal, 7.2565 ,
4/30/03,USD/NOK,Nominal, 7.2270 ,
5/31/03,USD/NOK,Nominal, 6.8228 ,
6/30/03,USD/NOK,Nominal, 7.0351 ,
7/31/03,USD/NOK,Nominal, 7.2848 ,
8/31/03,USD/NOK,Nominal, 7.3996 ,
9/30/03,USD/NOK,Nominal, 7.3355 ,
10/31/03,USD/NOK,Nominal, 7.0327 ,
11/30/03,USD/NOK,Nominal, 7.0068 ,
12/31/03,USD/NOK,Nominal, 6.7242 ,
1/31/04,USD/NOK,Nominal, 6.7999 ,
2/29/04,USD/NOK,Nominal, 6.9679 ,
3/31/04,USD/NOK,Nominal, 6.9585 ,
4/30/04,USD/NOK,Nominal, 6.9128 ,
5/31/04,USD/NOK,Nominal, 6.8422 ,
6/30/04,USD/NOK,Nominal, 6.8184 ,
7/31/04,USD/NOK,Nominal, 6.9082 ,
8/31/04,USD/NOK,Nominal, 6.8408 ,
9/30/04,USD/NOK,Nominal, 6.8195 ,
10/31/04,USD/NOK,Nominal, 6.5999 ,
11/30/04,USD/NOK,Nominal, 6.2745 ,
12/31/04,USD/NOK,Nominal, 6.1314 ,
1/31/05,USD/NOK,Nominal, 6.1936 ,
2/28/05,USD/NOK,Nominal, 6.4072 ,
3/31/05,USD/NOK,Nominal, 6.2031 ,
4/30/05,USD/NOK,Nominal, 6.3202 ,
5/31/05,USD/NOK,Nominal, 6.3709 ,
6/30/05,USD/NOK,Nominal, 6.4883 ,
7/31/05,USD/NOK,Nominal, 6.5854 ,
8/31/05,USD/NOK,Nominal, 6.4355 ,
9/30/05,USD/NOK,Nominal, 6.3640 ,
10/31/05,USD/NOK,Nominal, 6.5102 ,
11/30/05,USD/NOK,Nominal, 6.6340 ,
12/31/05,USD/NOK,Nominal, 6.7278 ,
1/31/06,USD/NOK,Nominal, 6.6360 ,
2/28/06,USD/NOK,Nominal, 6.7477 ,
3/31/06,USD/NOK,Nominal, 6.6454 ,
4/30/06,USD/NOK,Nominal, 6.4102 ,
5/31/06,USD/NOK,Nominal, 6.1055 ,
6/30/06,USD/NOK,Nominal, 6.2181 ,
7/31/06,USD/NOK,Nominal, 6.2523 ,
8/31/06,USD/NOK,Nominal, 6.2417 ,
9/30/06,USD/NOK,Nominal, 6.4864 ,
10/31/06,USD/NOK,Nominal, 6.6537 ,
11/30/06,USD/NOK,Nominal, 6.4084 ,
12/31/06,USD/NOK,Nominal, 6.1839 ,
1/31/07,USD/NOK,Nominal, 6.3726 ,
2/28/07,USD/NOK,Nominal, 6.1890 ,
3/31/07,USD/NOK,Nominal, 6.1419 ,
4/30/07,USD/NOK,Nominal, 6.0189 ,
5/31/07,USD/NOK,Nominal, 6.0237 ,
6/30/07,USD/NOK,Nominal, 6.0058 ,
7/31/07,USD/NOK,Nominal, 5.7864 ,
8/31/07,USD/NOK,Nominal, 5.8521 ,
9/30/07,USD/NOK,Nominal, 5.6428 ,
10/31/07,USD/NOK,Nominal, 5.4054 ,
11/30/07,USD/NOK,Nominal, 5.4030 ,
12/31/07,USD/NOK,Nominal, 5.5088 ,
1/31/08,USD/NOK,Nominal, 5.4037 ,
2/29/08,USD/NOK,Nominal, 5.4103 ,
3/31/08,USD/NOK,Nominal, 5.1554 ,
4/30/08,USD/NOK,Nominal, 5.0527 ,
5/31/08,USD/NOK,Nominal, 5.0705 ,
6/30/08,USD/NOK,Nominal, 5.1385 ,
7/31/08,USD/NOK,Nominal, 5.1113 ,
8/31/08,USD/NOK,Nominal, 5.3133 ,
9/30/08,USD/NOK,Nominal, 5.6724 ,
10/31/08,USD/NOK,Nominal, 6.4252 ,
11/30/08,USD/NOK,Nominal, 6.9222 ,
12/31/08,USD/NOK,Nominal, 7.0038 ,
1/31/09,USD/NOK,Nominal, 6.9734 ,
2/28/09,USD/NOK,Nominal, 6.8735 ,
3/31/09,USD/NOK,Nominal, 6.7724 ,
4/30/09,USD/NOK,Nominal, 6.6701 ,
5/31/09,USD/NOK,Nominal, 6.4498 ,
6/30/09,USD/NOK,Nominal, 6.3801 ,
7/31/09,USD/NOK,Nominal, 6.3761 ,
8/31/09,USD/NOK,Nominal, 6.0794 ,
9/30/09,USD/NOK,Nominal, 5.9155 ,
10/31/09,USD/NOK,Nominal, 5.6547 ,
11/30/09,USD/NOK,Nominal, 5.6511 ,
12/31/09,USD/NOK,Nominal, 5.7714 ,
1/31/10,USD/NOK,Nominal, 5.7453 ,
2/28/10,USD/NOK,Nominal, 5.9297 ,
3/31/10,USD/NOK,Nominal, 5.9192 ,
4/30/10,USD/NOK,Nominal, 5.9153 ,
5/31/10,USD/NOK,Nominal, 6.2703 ,
6/30/10,USD/NOK,Nominal, 6.4758 ,
7/31/10,USD/NOK,Nominal, 6.2879 ,
8/31/10,USD/NOK,Nominal, 6.1456 ,
9/30/10,USD/NOK,Nominal, 6.0676 ,
10/31/10,USD/NOK,Nominal, 5.8305 ,
11/30/10,USD/NOK,Nominal, 5.9586 ,
12/31/10,USD/NOK,Nominal, 5.9893 ,
1/31/11,USD/NOK,Nominal, 5.8607 ,
2/28/11,USD/NOK,Nominal, 5.7382 ,
3/31/11,USD/NOK,Nominal, 5.5866 ,
4/30/11,USD/NOK,Nominal, 5.4056 ,
5/31/11,USD/NOK,Nominal, 5.4709 ,
6/30/11,USD/NOK,Nominal, 5.4446 ,
7/31/11,USD/NOK,Nominal, 5.4411 ,
8/31/11,USD/NOK,Nominal, 5.4485 ,
9/30/11,USD/NOK,Nominal, 5.5994 ,
10/31/11,USD/NOK,Nominal, 5.6587 ,
11/30/11,USD/NOK,Nominal, 5.7390 ,
12/31/11,USD/NOK,Nominal, 5.8844 ,
1/31/12,USD/NOK,Nominal, 5.9565 ,
2/29/12,USD/NOK,Nominal, 5.7196 ,
3/31/12,USD/NOK,Nominal, 5.6994 ,
4/30/12,USD/NOK,Nominal, 5.7507 ,
5/31/12,USD/NOK,Nominal, 5.9077 ,
6/30/12,USD/NOK,Nominal, 6.0186 ,
7/31/12,USD/NOK,Nominal, 6.0641 ,
8/31/12,USD/NOK,Nominal, 5.9115 ,
9/30/12,USD/NOK,Nominal, 5.7484 ,
10/31/12,USD/NOK,Nominal, 5.7108 ,
11/30/12,USD/NOK,Nominal, 5.7240 ,
12/31/12,USD/NOK,Nominal, 5.6199 ,
1/31/13,USD/NOK,Nominal, 5.5605 ,
2/28/13,USD/NOK,Nominal, 5.5522 ,
3/31/13,USD/NOK,Nominal, 5.7771 ,
4/30/13,USD/NOK,Nominal, 5.7926 ,
5/31/13,USD/NOK,Nominal, 5.8186 ,
6/30/13,USD/NOK,Nominal, 5.8747 ,
7/31/13,USD/NOK,Nominal, 6.0389 ,
8/31/13,USD/NOK,Nominal, 5.9550 ,
9/30/13,USD/NOK,Nominal, 5.9837 ,
10/31/13,USD/NOK,Nominal, 5.9519 ,
11/30/13,USD/NOK,Nominal, 6.0805 ,
12/31/13,USD/NOK,Nominal, 6.1451 ,
1/31/14,USD/NOK,Nominal, 6.1511 ,
2/28/14,USD/NOK,Nominal, 6.1358 ,
3/31/14,USD/NOK,Nominal, 5.9988 ,
4/30/14,USD/NOK,Nominal, 5.9833 ,
5/31/14,USD/NOK,Nominal, 5.9409 ,
6/30/14,USD/NOK,Nominal, 6.0367 ,
7/31/14,USD/NOK,Nominal, 6.1935 ,
8/31/14,USD/NOK,Nominal, 6.2005 ,
9/30/14,USD/NOK,Nominal, 6.3458 ,
10/31/14,USD/NOK,Nominal, 6.5450 ,
11/30/14,USD/NOK,Nominal, 6.8111 ,
12/31/14,USD/NOK,Nominal, 7.2886 ,
1/31/15,USD/NOK,Nominal, 7.6802 ,
2/28/15,USD/NOK,Nominal, 7.5947 ,
3/31/15,USD/NOK,Nominal, 7.9822 ,
4/30/15,USD/NOK,Nominal, 7.9008 ,
5/31/15,USD/NOK,Nominal, 7.5501 ,
6/30/15,USD/NOK,Nominal, 7.8086 ,
7/31/15,USD/NOK,Nominal, 8.1104 ,
8/31/15,USD/NOK,Nominal, 8.2427 ,
9/30/15,USD/NOK,Nominal, 8.2768 ,
10/31/15,USD/NOK,Nominal, 8.2678 ,
11/30/15,USD/NOK,Nominal, 8.6374 ,
12/31/15,USD/NOK,Nominal, 8.6851 ,
1/31/16,USD/NOK,Nominal, 8.8246 ,
2/29/16,USD/NOK,Nominal, 8.6116 ,
3/31/16,USD/NOK,Nominal, 8.4864 ,
4/30/16,USD/NOK,Nominal, 8.2275 ,
5/31/16,USD/NOK,Nominal, 8.2260 ,
6/30/16,USD/NOK,Nominal, 8.3114 ,
7/31/16,USD/NOK,Nominal, 8.4701 ,
8/31/16,USD/NOK,Nominal, 8.3091 ,
9/30/16,USD/NOK,Nominal, 8.2279 ,
10/31/16,USD/NOK,Nominal, 8.1652 ,
11/30/16,USD/NOK,Nominal, 8.4285 ,
12/31/16,USD/NOK,Nominal, 8.5720 ,
1/31/17,USD/NOK,Nominal, 8.4689 ,
2/28/17,USD/NOK,Nominal, 8.3233 ,
3/31/17,USD/NOK,Nominal, 8.5047 ,
4/30/17,USD/NOK,Nominal, 8.6002 ,
5/31/17,USD/NOK,Nominal, 8.4991 ,
6/30/17,USD/NOK,Nominal, 8.4601 ,
7/31/17,USD/NOK,Nominal, 8.1486 ,
8/31/17,USD/NOK,Nominal, 7.8883 ,
9/30/17,USD/NOK,Nominal, 7.8330 ,
10/31/17,USD/NOK,Nominal, 8.0032 ,
11/30/17,USD/NOK,Nominal, 8.1832 ,
12/31/17,USD/NOK,Nominal, 8.3191 ,
1/31/18,USD/NOK,Nominal, 7.9086 ,
2/28/18,USD/NOK,Nominal, 7.8371 ,
3/31/18,USD/NOK,Nominal, 7.7675 ,
4/30/18,USD/NOK,Nominal, 7.8458 ,
5/31/18,USD/NOK,Nominal, 8.0955 ,
6/30/18,USD/NOK,Nominal, 8.1178 ,
1/31/90,USD/NZD,Nominal, 1.6608 ,
2/28/90,USD/NZD,Nominal, 1.6906 ,
3/31/90,USD/NZD,Nominal, 1.7104 ,
4/30/90,USD/NZD,Nominal, 1.7277 ,
5/31/90,USD/NZD,Nominal, 1.7454 ,
6/30/90,USD/NZD,Nominal, 1.7167 ,
7/31/90,USD/NZD,Nominal, 1.6907 ,
8/31/90,USD/NZD,Nominal, 1.6322 ,
9/30/90,USD/NZD,Nominal, 1.6110 ,
10/31/90,USD/NZD,Nominal, 1.6361 ,
11/30/90,USD/NZD,Nominal, 1.6362 ,
12/31/90,USD/NZD,Nominal, 1.6790 ,
1/31/91,USD/NZD,Nominal, 1.6814 ,
2/28/91,USD/NZD,Nominal, 1.6634 ,
3/31/91,USD/NZD,Nominal, 1.6839 ,
4/30/91,USD/NZD,Nominal, 1.6976 ,
5/31/91,USD/NZD,Nominal, 1.7052 ,
6/30/91,USD/NZD,Nominal, 1.7348 ,
7/31/91,USD/NZD,Nominal, 1.7643 ,
8/31/91,USD/NZD,Nominal, 1.7436 ,
9/30/91,USD/NZD,Nominal, 1.7247 ,
10/31/91,USD/NZD,Nominal, 1.7762 ,
11/30/91,USD/NZD,Nominal, 1.7746 ,
12/31/91,USD/NZD,Nominal, 1.8101 ,
1/31/92,USD/NZD,Nominal, 1.8453 ,
2/29/92,USD/NZD,Nominal, 1.8458 ,
3/31/92,USD/NZD,Nominal, 1.8252 ,
4/30/92,USD/NZD,Nominal, 1.8472 ,
5/31/92,USD/NZD,Nominal, 1.8687 ,
6/30/92,USD/NZD,Nominal, 1.8451 ,
7/31/92,USD/NZD,Nominal, 1.8312 ,
8/31/92,USD/NZD,Nominal, 1.8500 ,
9/30/92,USD/NZD,Nominal, 1.8481 ,
10/31/92,USD/NZD,Nominal, 1.8540 ,
11/30/92,USD/NZD,Nominal, 1.9234 ,
12/31/92,USD/NZD,Nominal, 1.9392 ,
1/31/93,USD/NZD,Nominal, 1.9506 ,
2/28/93,USD/NZD,Nominal, 1.9380 ,
3/31/93,USD/NZD,Nominal, 1.8859 ,
4/30/93,USD/NZD,Nominal, 1.8553 ,
5/31/93,USD/NZD,Nominal, 1.8420 ,
6/30/93,USD/NZD,Nominal, 1.8537 ,
7/31/93,USD/NZD,Nominal, 1.8216 ,
8/31/93,USD/NZD,Nominal, 1.8096 ,
9/30/93,USD/NZD,Nominal, 1.8130 ,
10/31/93,USD/NZD,Nominal, 1.8097 ,
11/30/93,USD/NZD,Nominal, 1.8255 ,
